surface,x1_mu_MnOH2_eV,y1_mu_H2O_eV,x2_mu_MnOH2_eV,y2_mu_H2O_eV,region_a,region_b
001,-3.525,-4.025,-3.525,-3.975,R017,R013
001,-1.025,-4.025,-1.025,-3.975,R013,R010
001,-0.975,-4.025,-0.975,-3.975,R010,R001
001,-3.525,-3.975,-3.525,-3.925,R017,R013
001,-1.025,-3.975,-1.025,-3.925,R013,R010
001,-0.975,-3.975,-0.975,-3.925,R010,R001
001,-3.475,-3.925,-3.475,-3.875,R017,R013
001,-1.025,-3.925,-1.025,-3.875,R013,R010
001,-0.975,-3.925,-0.975,-3.875,R010,R001
001,-3.475,-3.875,-3.475,-3.825,R017,R013
001,-1.025,-3.875,-1.025,-3.825,R013,R010
001,-0.975,-3.875,-0.975,-3.825,R010,R001
001,-3.425,-3.825,-3.425,-3.775,R017,R013
001,-1.025,-3.825,-1.025,-3.775,R013,R010
001,-0.975,-3.825,-0.975,-3.775,R010,R001
001,-3.425,-3.775,-3.425,-3.725,R017,R013
001,-1.025,-3.775,-1.025,-3.725,R013,R010
001,-0.975,-3.775,-0.975,-3.725,R010,R001
001,-3.375,-3.725,-3.375,-3.675,R017,R013
001,-1.025,-3.725,-1.025,-3.675,R013,R010
001,-0.975,-3.725,-0.975,-3.675,R010,R001
001,-3.375,-3.675,-3.375,-3.625,R017,R013
001,-1.025,-3.675,-1.025,-3.625,R013,R010
001,-0.975,-3.675,-0.975,-3.625,R010,R001
001,-3.325,-3.625,-3.325,-3.575,R017,R013
001,-1.025,-3.625,-1.025,-3.575,R013,R010
001,-0.975,-3.625,-0.975,-3.575,R010,R001
001,-3.325,-3.575,-3.325,-3.525,R017,R013
001,-1.025,-3.575,-1.025,-3.525,R013,R010
001,-0.975,-3.575,-0.975,-3.525,R010,R001
001,-3.275,-3.525,-3.275,-3.475,R017,R013
001,-1.025,-3.525,-1.025,-3.475,R013,R010
001,-0.975,-3.525,-0.975,-3.475,R010,R001
001,-3.275,-3.475,-3.275,-3.425,R017,R013
001,-1.025,-3.475,-1.025,-3.425,R013,R010
001,-0.975,-3.475,-0.975,-3.425,R010,R001
001,-3.225,-3.425,-3.225,-3.375,R017,R013
001,-1.025,-3.425,-1.025,-3.375,R013,R010
001,-0.975,-3.425,-0.975,-3.375,R010,R001
001,-3.225,-3.375,-3.225,-3.325,R017,R013
001,-1.025,-3.375,-1.025,-3.325,R013,R010
001,-0.975,-3.375,-0.975,-3.325,R010,R001
001,-3.175,-3.325,-3.175,-3.275,R017,R013
001,-1.025,-3.325,-1.025,-3.275,R013,R010
001,-0.975,-3.325,-0.975,-3.275,R010,R001
001,-3.175,-3.275,-3.175,-3.225,R017,R013
001,-1.025,-3.275,-1.025,-3.225,R013,R010
001,-0.975,-3.275,-0.975,-3.225,R010,R001
001,-3.125,-3.225,-3.125,-3.175,R017,R013
001,-1.025,-3.225,-1.025,-3.175,R013,R010
001,-0.975,-3.225,-0.975,-3.175,R010,R001
001,-3.125,-3.175,-3.125,-3.125,R017,R013
001,-1.025,-3.175,-1.025,-3.125,R013,R010
001,-0.975,-3.175,-0.975,-3.125,R010,R001
001,-3.825,-3.125,-3.825,-3.075,R017,R025
001,-3.575,-3.125,-3.575,-3.075,R025,R017
001,-3.075,-3.125,-3.075,-3.075,R017,R013
001,-1.025,-3.125,-1.025,-3.075,R013,R010
001,-0.975,-3.125,-0.975,-3.075,R010,R001
001,-3.825,-3.075,-3.825,-3.025,R017,R025
001,-3.525,-3.075,-3.525,-3.025,R025,R017
001,-3.075,-3.075,-3.075,-3.025,R017,R013
001,-1.025,-3.075,-1.025,-3.025,R013,R010
001,-0.975,-3.075,-0.975,-3.025,R010,R001
001,-3.925,-3.025,-3.925,-2.975,R013,R017
001,-3.825,-3.025,-3.825,-2.975,R017,R025
001,-3.475,-3.025,-3.475,-2.975,R025,R017
001,-3.025,-3.025,-3.025,-2.975,R017,R013
001,-1.025,-3.025,-1.025,-2.975,R013,R010
001,-0.975,-3.025,-0.975,-2.975,R010,R001
001,-3.875,-2.975,-3.875,-2.925,R013,R017
001,-3.825,-2.975,-3.825,-2.925,R017,R025
001,-3.425,-2.975,-3.425,-2.925,R025,R017
001,-3.025,-2.975,-3.025,-2.925,R017,R013
001,-1.025,-2.975,-1.025,-2.925,R013,R010
001,-0.975,-2.975,-0.975,-2.925,R010,R001
001,-3.825,-2.925,-3.825,-2.875,R013,R025
001,-3.375,-2.925,-3.375,-2.875,R025,R017
001,-2.975,-2.925,-2.975,-2.875,R017,R013
001,-1.025,-2.925,-1.025,-2.875,R013,R010
001,-0.975,-2.925,-0.975,-2.875,R010,R001
001,-3.825,-2.875,-3.825,-2.825,R013,R025
001,-3.325,-2.875,-3.325,-2.825,R025,R017
001,-2.975,-2.875,-2.975,-2.825,R017,R013
001,-1.025,-2.875,-1.025,-2.825,R013,R010
001,-0.975,-2.875,-0.975,-2.825,R010,R001
001,-3.825,-2.825,-3.825,-2.775,R013,R025
001,-3.275,-2.825,-3.275,-2.775,R025,R017
001,-2.925,-2.825,-2.925,-2.775,R017,R013
001,-1.025,-2.825,-1.025,-2.775,R013,R010
001,-0.975,-2.825,-0.975,-2.775,R010,R001
001,-3.825,-2.775,-3.825,-2.725,R013,R025
001,-3.225,-2.775,-3.225,-2.725,R025,R017
001,-2.925,-2.775,-2.925,-2.725,R017,R013
001,-1.025,-2.775,-1.025,-2.725,R013,R010
001,-0.975,-2.775,-0.975,-2.725,R010,R001
001,-3.825,-2.725,-3.825,-2.675,R013,R025
001,-3.175,-2.725,-3.175,-2.675,R025,R017
001,-2.875,-2.725,-2.875,-2.675,R017,R013
001,-1.025,-2.725,-1.025,-2.675,R013,R010
001,-0.975,-2.725,-0.975,-2.675,R010,R001
001,-3.825,-2.675,-3.825,-2.625,R013,R025
001,-3.125,-2.675,-3.125,-2.625,R025,R017
001,-2.875,-2.675,-2.875,-2.625,R017,R013
001,-1.025,-2.675,-1.025,-2.625,R013,R010
001,-0.975,-2.675,-0.975,-2.625,R010,R001
001,-3.825,-2.625,-3.825,-2.575,R013,R025
001,-3.075,-2.625,-3.075,-2.575,R025,R017
001,-2.825,-2.625,-2.825,-2.575,R017,R013
001,-1.025,-2.625,-1.025,-2.575,R013,R010
001,-0.975,-2.625,-0.975,-2.575,R010,R001
001,-3.825,-2.575,-3.825,-2.525,R013,R025
001,-3.025,-2.575,-3.025,-2.525,R025,R017
001,-2.825,-2.575,-2.825,-2.525,R017,R013
001,-1.025,-2.575,-1.025,-2.525,R013,R010
001,-0.975,-2.575,-0.975,-2.525,R010,R001
001,-3.825,-2.525,-3.825,-2.475,R013,R025
001,-2.975,-2.525,-2.975,-2.475,R025,R017
001,-2.775,-2.525,-2.775,-2.475,R017,R013
001,-1.025,-2.525,-1.025,-2.475,R013,R010
001,-0.975,-2.525,-0.975,-2.475,R010,R001
001,-3.825,-2.475,-3.825,-2.425,R013,R025
001,-2.925,-2.475,-2.925,-2.425,R025,R017
001,-2.775,-2.475,-2.775,-2.425,R017,R013
001,-1.025,-2.475,-1.025,-2.425,R013,R010
001,-0.975,-2.475,-0.975,-2.425,R010,R001
001,-3.925,-2.425,-3.925,-2.375,R012,R006
001,-3.825,-2.425,-3.825,-2.375,R006,R025
001,-2.875,-2.425,-2.875,-2.375,R025,R017
001,-2.775,-2.425,-2.775,-2.375,R017,R012
001,-1.925,-2.425,-1.925,-2.375,R012,R011
001,-0.975,-2.425,-0.975,-2.375,R011,R002
001,-3.875,-2.375,-3.875,-2.325,R012,R006
001,-3.775,-2.375,-3.775,-2.325,R006,R025
001,-2.825,-2.375,-2.825,-2.325,R025,R017
001,-2.775,-2.375,-2.775,-2.325,R017,R012
001,-1.925,-2.375,-1.925,-2.325,R012,R011
001,-0.975,-2.375,-0.975,-2.325,R011,R002
001,-3.825,-2.325,-3.825,-2.275,R012,R006
001,-3.725,-2.325,-3.725,-2.275,R006,R025
001,-3.225,-2.325,-3.225,-2.275,R025,R021
001,-3.075,-2.325,-3.075,-2.275,R021,R025
001,-2.825,-2.325,-2.825,-2.275,R025,R012
001,-1.925,-2.325,-1.925,-2.275,R012,R011
001,-0.975,-2.325,-0.975,-2.275,R011,R002
001,-3.775,-2.275,-3.775,-2.225,R012,R006
001,-3.675,-2.275,-3.675,-2.225,R006,R025
001,-3.275,-2.275,-3.275,-2.225,R025,R021
001,-2.925,-2.275,-2.925,-2.225,R021,R025
001,-2.825,-2.275,-2.825,-2.225,R025,R012
001,-1.925,-2.275,-1.925,-2.225,R012,R011
001,-0.975,-2.275,-0.975,-2.225,R011,R002
001,-3.725,-2.225,-3.725,-2.175,R012,R006
001,-3.625,-2.225,-3.625,-2.175,R006,R025
001,-3.325,-2.225,-3.325,-2.175,R025,R021
001,-2.725,-2.225,-2.725,-2.175,R021,R012
001,-1.925,-2.225,-1.925,-2.175,R012,R011
001,-0.975,-2.225,-0.975,-2.175,R011,R002
001,-3.675,-2.175,-3.675,-2.125,R012,R006
001,-3.325,-2.175,-3.325,-2.125,R006,R021
001,-2.675,-2.175,-2.675,-2.125,R021,R012
001,-1.925,-2.175,-1.925,-2.125,R012,R011
001,-0.975,-2.175,-0.975,-2.125,R011,R002
001,-3.625,-2.125,-3.625,-2.075,R012,R006
001,-3.325,-2.125,-3.325,-2.075,R006,R021
001,-2.575,-2.125,-2.575,-2.075,R021,R012
001,-1.925,-2.125,-1.925,-2.075,R012,R011
001,-0.975,-2.125,-0.975,-2.075,R011,R002
001,-3.575,-2.075,-3.575,-2.025,R012,R006
001,-3.275,-2.075,-3.275,-2.025,R006,R021
001,-2.525,-2.075,-2.525,-2.025,R021,R012
001,-1.925,-2.075,-1.925,-2.025,R012,R011
001,-0.975,-2.075,-0.975,-2.025,R011,R002
001,-3.525,-2.025,-3.525,-1.975,R012,R006
001,-3.275,-2.025,-3.275,-1.975,R006,R021
001,-2.425,-2.025,-2.425,-1.975,R021,R012
001,-1.925,-2.025,-1.925,-1.975,R012,R011
001,-0.975,-2.025,-0.975,-1.975,R011,R002
001,-3.475,-1.975,-3.475,-1.925,R012,R006
001,-3.225,-1.975,-3.225,-1.925,R006,R021
001,-2.375,-1.975,-2.375,-1.925,R021,R012
001,-1.925,-1.975,-1.925,-1.925,R012,R011
001,-0.975,-1.975,-0.975,-1.925,R011,R002
001,-3.425,-1.925,-3.425,-1.875,R012,R004
001,-3.225,-1.925,-3.225,-1.875,R004,R021
001,-2.275,-1.925,-2.275,-1.875,R021,R012
001,-1.925,-1.925,-1.925,-1.875,R012,R011
001,-0.975,-1.925,-0.975,-1.875,R011,R002
001,-3.375,-1.875,-3.375,-1.825,R012,R004
001,-3.175,-1.875,-3.175,-1.825,R004,R021
001,-2.225,-1.875,-2.225,-1.825,R021,R012
001,-1.925,-1.875,-1.925,-1.825,R012,R011
001,-0.975,-1.875,-0.975,-1.825,R011,R002
001,-3.325,-1.825,-3.325,-1.775,R012,R004
001,-3.175,-1.825,-3.175,-1.775,R004,R021
001,-2.125,-1.825,-2.125,-1.775,R021,R012
001,-1.925,-1.825,-1.925,-1.775,R012,R011
001,-0.975,-1.825,-0.975,-1.775,R011,R002
001,-3.275,-1.775,-3.275,-1.725,R012,R004
001,-3.125,-1.775,-3.125,-1.725,R004,R021
001,-2.075,-1.775,-2.075,-1.725,R021,R012
001,-1.925,-1.775,-1.925,-1.725,R012,R011
001,-0.975,-1.775,-0.975,-1.725,R011,R002
001,-3.225,-1.725,-3.225,-1.675,R012,R004
001,-3.125,-1.725,-3.125,-1.675,R004,R021
001,-1.975,-1.725,-1.975,-1.675,R021,R012
001,-1.925,-1.725,-1.925,-1.675,R012,R011
001,-0.975,-1.725,-0.975,-1.675,R011,R002
001,-3.175,-1.675,-3.175,-1.625,R012,R004
001,-3.025,-1.675,-3.025,-1.625,R004,R003
001,-1.975,-1.675,-1.975,-1.625,R003,R012
001,-1.925,-1.675,-1.925,-1.625,R012,R011
001,-0.975,-1.675,-0.975,-1.625,R011,R002
001,-0.925,-1.675,-0.925,-1.625,R002,R022
001,-3.125,-1.625,-3.125,-1.575,R012,R004
001,-3.025,-1.625,-3.025,-1.575,R004,R003
001,-1.925,-1.625,-1.925,-1.575,R003,R005
001,-1.875,-1.625,-1.875,-1.575,R005,R011
001,-0.975,-1.625,-0.975,-1.575,R011,R022
001,-3.125,-1.575,-3.125,-1.525,R012,R004
001,-3.075,-1.575,-3.075,-1.525,R004,R003
001,-1.925,-1.575,-1.925,-1.525,R003,R005
001,-1.825,-1.575,-1.825,-1.525,R005,R011
001,-1.025,-1.575,-1.025,-1.525,R011,R014
001,-0.975,-1.575,-0.975,-1.525,R014,R022
001,-3.075,-1.525,-3.075,-1.475,R009,R003
001,-1.925,-1.525,-1.925,-1.475,R003,R005
001,-1.725,-1.525,-1.725,-1.475,R005,R016
001,-1.025,-1.525,-1.025,-1.475,R016,R014
001,-0.975,-1.525,-0.975,-1.475,R014,R022
001,-0.925,-1.525,-0.925,-1.475,R022,R024
001,-0.625,-1.525,-0.625,-1.475,R024,R023
001,-3.075,-1.475,-3.075,-1.425,R009,R003
001,-1.925,-1.475,-1.925,-1.425,R003,R005
001,-1.675,-1.475,-1.675,-1.425,R005,R016
001,-1.025,-1.475,-1.025,-1.425,R016,R014
001,-0.975,-1.475,-0.975,-1.425,R014,R022
001,-0.875,-1.475,-0.875,-1.425,R022,R024
001,-0.625,-1.475,-0.625,-1.425,R024,R023
001,-3.025,-1.425,-3.025,-1.375,R009,R003
001,-1.925,-1.425,-1.925,-1.375,R003,R005
001,-1.625,-1.425,-1.625,-1.375,R005,R016
001,-1.025,-1.425,-1.025,-1.375,R016,R014
001,-0.975,-1.425,-0.975,-1.375,R014,R002
001,-0.925,-1.425,-0.925,-1.375,R002,R022
001,-0.875,-1.425,-0.875,-1.375,R022,R024
001,-0.625,-1.425,-0.625,-1.375,R024,R023
001,-3.025,-1.375,-3.025,-1.325,R009,R003
001,-1.925,-1.375,-1.925,-1.325,R003,R005
001,-1.575,-1.375,-1.575,-1.325,R005,R016
001,-1.025,-1.375,-1.025,-1.325,R016,R014
001,-0.975,-1.375,-0.975,-1.325,R014,R002
001,-0.925,-1.375,-0.925,-1.325,R002,R022
001,-0.825,-1.375,-0.825,-1.325,R022,R024
001,-0.625,-1.375,-0.625,-1.325,R024,R023
001,-2.975,-1.325,-2.975,-1.275,R009,R003
001,-1.925,-1.325,-1.925,-1.275,R003,R005
001,-1.525,-1.325,-1.525,-1.275,R005,R016
001,-1.025,-1.325,-1.025,-1.275,R016,R014
001,-0.975,-1.325,-0.975,-1.275,R014,R005
001,-0.875,-1.325,-0.875,-1.275,R005,R022
001,-0.825,-1.325,-0.825,-1.275,R022,R024
001,-0.625,-1.325,-0.625,-1.275,R024,R023
001,-2.975,-1.275,-2.975,-1.225,R009,R003
001,-1.925,-1.275,-1.925,-1.225,R003,R005
001,-1.475,-1.275,-1.475,-1.225,R005,R016
001,-1.025,-1.275,-1.025,-1.225,R016,R014
001,-0.975,-1.275,-0.975,-1.225,R014,R005
001,-0.875,-1.275,-0.875,-1.225,R005,R022
001,-0.775,-1.275,-0.775,-1.225,R022,R024
001,-0.625,-1.275,-0.625,-1.225,R024,R023
001,-2.975,-1.225,-2.975,-1.175,R009,R007
001,-2.925,-1.225,-2.925,-1.175,R007,R003
001,-1.925,-1.225,-1.925,-1.175,R003,R005
001,-1.425,-1.225,-1.425,-1.175,R005,R016
001,-1.025,-1.225,-1.025,-1.175,R016,R014
001,-0.975,-1.225,-0.975,-1.175,R014,R005
001,-0.825,-1.225,-0.825,-1.175,R005,R022
001,-0.775,-1.225,-0.775,-1.175,R022,R024
001,-0.625,-1.225,-0.625,-1.175,R024,R023
001,-2.975,-1.175,-2.975,-1.125,R009,R007
001,-2.925,-1.175,-2.925,-1.125,R007,R003
001,-1.925,-1.175,-1.925,-1.125,R003,R005
001,-1.375,-1.175,-1.375,-1.125,R005,R016
001,-1.025,-1.175,-1.025,-1.125,R016,R014
001,-0.975,-1.175,-0.975,-1.125,R014,R005
001,-0.825,-1.175,-0.825,-1.125,R005,R022
001,-0.725,-1.175,-0.725,-1.125,R022,R023
001,-2.975,-1.125,-2.975,-1.075,R009,R007
001,-2.875,-1.125,-2.875,-1.075,R007,R003
001,-1.925,-1.125,-1.925,-1.075,R003,R005
001,-1.325,-1.125,-1.325,-1.075,R005,R016
001,-1.025,-1.125,-1.025,-1.075,R016,R014
001,-0.975,-1.125,-0.975,-1.075,R014,R005
001,-0.775,-1.125,-0.775,-1.075,R005,R022
001,-0.725,-1.125,-0.725,-1.075,R022,R023
001,-2.975,-1.075,-2.975,-1.025,R009,R007
001,-2.875,-1.075,-2.875,-1.025,R007,R003
001,-1.925,-1.075,-1.925,-1.025,R003,R005
001,-1.275,-1.075,-1.275,-1.025,R005,R016
001,-1.025,-1.075,-1.025,-1.025,R016,R014
001,-0.975,-1.075,-0.975,-1.025,R014,R005
001,-0.775,-1.075,-0.775,-1.025,R005,R022
001,-0.675,-1.075,-0.675,-1.025,R022,R023
001,-2.975,-1.025,-2.975,-0.975,R009,R007
001,-2.825,-1.025,-2.825,-0.975,R007,R003
001,-1.925,-1.025,-1.925,-0.975,R003,R005
001,-1.225,-1.025,-1.225,-0.975,R005,R016
001,-0.975,-1.025,-0.975,-0.975,R016,R005
001,-0.725,-1.025,-0.725,-0.975,R005,R022
001,-0.675,-1.025,-0.675,-0.975,R022,R023
001,-2.975,-0.975,-2.975,-0.925,R009,R007
001,-2.825,-0.975,-2.825,-0.925,R007,R003
001,-1.925,-0.975,-1.925,-0.925,R003,R005
001,-1.175,-0.975,-1.175,-0.925,R005,R016
001,-0.975,-0.975,-0.975,-0.925,R016,R005
001,-0.725,-0.975,-0.725,-0.925,R005,R022
001,-0.625,-0.975,-0.625,-0.925,R022,R023
001,-2.975,-0.925,-2.975,-0.875,R009,R007
001,-2.775,-0.925,-2.775,-0.875,R007,R003
001,-1.925,-0.925,-1.925,-0.875,R003,R005
001,-1.175,-0.925,-1.175,-0.875,R005,R018
001,-1.125,-0.925,-1.125,-0.875,R018,R016
001,-0.975,-0.925,-0.975,-0.875,R016,R005
001,-0.675,-0.925,-0.675,-0.875,R005,R022
001,-0.625,-0.925,-0.625,-0.875,R022,R023
001,-2.975,-0.875,-2.975,-0.825,R009,R007
001,-2.775,-0.875,-2.775,-0.825,R007,R003
001,-1.925,-0.875,-1.925,-0.825,R003,R005
001,-1.125,-0.875,-1.125,-0.825,R005,R018
001,-1.075,-0.875,-1.075,-0.825,R018,R016
001,-1.025,-0.875,-1.025,-0.825,R016,R015
001,-0.975,-0.875,-0.975,-0.825,R015,R005
001,-0.675,-0.875,-0.675,-0.825,R005,R022
001,-0.575,-0.875,-0.575,-0.825,R022,R023
001,-2.975,-0.825,-2.975,-0.775,R009,R007
001,-2.725,-0.825,-2.725,-0.775,R007,R003
001,-1.925,-0.825,-1.925,-0.775,R003,R005
001,-1.075,-0.825,-1.075,-0.775,R005,R018
001,-1.025,-0.825,-1.025,-0.775,R018,R015
001,-0.975,-0.825,-0.975,-0.775,R015,R005
001,-0.625,-0.825,-0.625,-0.775,R005,R022
001,-0.575,-0.825,-0.575,-0.775,R022,R023
001,-2.975,-0.775,-2.975,-0.725,R009,R007
001,-2.725,-0.775,-2.725,-0.725,R007,R003
001,-1.925,-0.775,-1.925,-0.725,R003,R005
001,-1.025,-0.775,-1.025,-0.725,R005,R018
001,-0.975,-0.775,-0.975,-0.725,R018,R005
001,-0.625,-0.775,-0.625,-0.725,R005,R022
001,-0.525,-0.775,-0.525,-0.725,R022,R023
001,-2.675,-0.725,-2.675,-0.675,R007,R003
001,-1.925,-0.725,-1.925,-0.675,R003,R005
001,-0.575,-0.725,-0.575,-0.675,R005,R022
001,-0.525,-0.725,-0.525,-0.675,R022,R023
001,-2.675,-0.675,-2.675,-0.625,R007,R003
001,-1.925,-0.675,-1.925,-0.625,R003,R005
001,-0.575,-0.675,-0.575,-0.625,R005,R022
001,-0.475,-0.675,-0.475,-0.625,R022,R023
001,-2.625,-0.625,-2.625,-0.575,R007,R003
001,-1.925,-0.625,-1.925,-0.575,R003,R005
001,-0.525,-0.625,-0.525,-0.575,R005,R022
001,-0.475,-0.625,-0.475,-0.575,R022,R023
001,-2.625,-0.575,-2.625,-0.525,R007,R003
001,-1.925,-0.575,-1.925,-0.525,R003,R005
001,-0.525,-0.575,-0.525,-0.525,R005,R022
001,-0.425,-0.575,-0.425,-0.525,R022,R023
001,-2.575,-0.525,-2.575,-0.475,R007,R003
001,-1.925,-0.525,-1.925,-0.475,R003,R005
001,-0.475,-0.525,-0.475,-0.475,R005,R022
001,-0.425,-0.525,-0.425,-0.475,R022,R023
001,-2.575,-0.475,-2.575,-0.425,R007,R003
001,-1.925,-0.475,-1.925,-0.425,R003,R005
001,-0.475,-0.475,-0.475,-0.425,R005,R022
001,-0.375,-0.475,-0.375,-0.425,R022,R023
001,-2.525,-0.425,-2.525,-0.375,R007,R003
001,-1.925,-0.425,-1.925,-0.375,R003,R005
001,-0.425,-0.425,-0.425,-0.375,R005,R022
001,-0.375,-0.425,-0.375,-0.375,R022,R023
001,-2.525,-0.375,-2.525,-0.325,R007,R003
001,-1.925,-0.375,-1.925,-0.325,R003,R005
001,-0.425,-0.375,-0.425,-0.325,R005,R019
001,-2.475,-0.325,-2.475,-0.275,R007,R003
001,-1.925,-0.325,-1.925,-0.275,R003,R005
001,-0.475,-0.325,-0.475,-0.275,R005,R019
001,-2.475,-0.275,-2.475,-0.225,R007,R003
001,-1.925,-0.275,-1.925,-0.225,R003,R005
001,-0.475,-0.275,-0.475,-0.225,R005,R019
001,-2.425,-0.225,-2.425,-0.175,R007,R003
001,-1.925,-0.225,-1.925,-0.175,R003,R005
001,-0.525,-0.225,-0.525,-0.175,R005,R019
001,-2.425,-0.175,-2.425,-0.125,R007,R003
001,-1.925,-0.175,-1.925,-0.125,R003,R005
001,-0.525,-0.175,-0.525,-0.125,R005,R019
001,-1.925,-0.125,-1.925,-0.075,R003,R005
001,-0.675,-0.125,-0.675,-0.075,R005,R008
001,-0.575,-0.125,-0.575,-0.075,R008,R019
001,-1.925,-0.075,-1.925,-0.025,R003,R005
001,-0.725,-0.075,-0.725,-0.025,R005,R008
001,-0.575,-0.075,-0.575,-0.025,R008,R020
001,-0.475,-0.075,-0.475,-0.025,R020,R019
001,-1.925,-0.025,-1.925,0.025,R003,R005
001,-0.725,-0.025,-0.725,0.025,R005,R008
001,-0.625,-0.025,-0.625,0.025,R008,R020
001,-0.375,-0.025,-0.375,0.025,R020,R019
001,-3.525,-3.925,-3.475,-3.925,R013,R017
001,-3.475,-3.825,-3.425,-3.825,R013,R017
001,-3.425,-3.725,-3.375,-3.725,R013,R017
001,-3.375,-3.625,-3.325,-3.625,R013,R017
001,-3.325,-3.525,-3.275,-3.525,R013,R017
001,-3.275,-3.425,-3.225,-3.425,R013,R017
001,-3.225,-3.325,-3.175,-3.325,R013,R017
001,-3.175,-3.225,-3.125,-3.225,R013,R017
001,-3.825,-3.125,-3.775,-3.125,R017,R025
001,-3.775,-3.125,-3.725,-3.125,R017,R025
001,-3.725,-3.125,-3.675,-3.125,R017,R025
001,-3.675,-3.125,-3.625,-3.125,R017,R025
001,-3.625,-3.125,-3.575,-3.125,R017,R025
001,-3.125,-3.125,-3.075,-3.125,R013,R017
001,-3.575,-3.075,-3.525,-3.075,R017,R025
001,-4.025,-3.025,-3.975,-3.025,R017,R013
001,-3.975,-3.025,-3.925,-3.025,R017,R013
001,-3.525,-3.025,-3.475,-3.025,R017,R025
001,-3.075,-3.025,-3.025,-3.025,R013,R017
001,-3.925,-2.975,-3.875,-2.975,R017,R013
001,-3.475,-2.975,-3.425,-2.975,R017,R025
001,-3.875,-2.925,-3.825,-2.925,R017,R013
001,-3.425,-2.925,-3.375,-2.925,R017,R025
001,-3.025,-2.925,-2.975,-2.925,R013,R017
001,-3.375,-2.875,-3.325,-2.875,R017,R025
001,-3.325,-2.825,-3.275,-2.825,R017,R025
001,-2.975,-2.825,-2.925,-2.825,R013,R017
001,-3.275,-2.775,-3.225,-2.775,R017,R025
001,-3.225,-2.725,-3.175,-2.725,R017,R025
001,-2.925,-2.725,-2.875,-2.725,R013,R017
001,-3.175,-2.675,-3.125,-2.675,R017,R025
001,-3.125,-2.625,-3.075,-2.625,R017,R025
001,-2.875,-2.625,-2.825,-2.625,R013,R017
001,-3.075,-2.575,-3.025,-2.575,R017,R025
001,-3.025,-2.525,-2.975,-2.525,R017,R025
001,-2.825,-2.525,-2.775,-2.525,R013,R017
001,-2.975,-2.475,-2.925,-2.475,R017,R025
001,-4.025,-2.425,-3.975,-2.425,R013,R012
001,-3.975,-2.425,-3.925,-2.425,R013,R012
001,-3.925,-2.425,-3.875,-2.425,R013,R006
001,-3.875,-2.425,-3.825,-2.425,R013,R006
001,-2.925,-2.425,-2.875,-2.425,R017,R025
001,-2.775,-2.425,-2.725,-2.425,R013,R012
001,-2.725,-2.425,-2.675,-2.425,R013,R012
001,-2.675,-2.425,-2.625,-2.425,R013,R012
001,-2.625,-2.425,-2.575,-2.425,R013,R012
001,-2.575,-2.425,-2.525,-2.425,R013,R012
001,-2.525,-2.425,-2.475,-2.425,R013,R012
001,-2.475,-2.425,-2.425,-2.425,R013,R012
001,-2.425,-2.425,-2.375,-2.425,R013,R012
001,-2.375,-2.425,-2.325,-2.425,R013,R012
001,-2.325,-2.425,-2.275,-2.425,R013,R012
001,-2.275,-2.425,-2.225,-2.425,R013,R012
001,-2.225,-2.425,-2.175,-2.425,R013,R012
001,-2.175,-2.425,-2.125,-2.425,R013,R012
001,-2.125,-2.425,-2.075,-2.425,R013,R012
001,-2.075,-2.425,-2.025,-2.425,R013,R012
001,-2.025,-2.425,-1.975,-2.425,R013,R012
001,-1.975,-2.425,-1.925,-2.425,R013,R012
001,-1.925,-2.425,-1.875,-2.425,R013,R011
001,-1.875,-2.425,-1.825,-2.425,R013,R011
001,-1.825,-2.425,-1.775,-2.425,R013,R011
001,-1.775,-2.425,-1.725,-2.425,R013,R011
001,-1.725,-2.425,-1.675,-2.425,R013,R011
001,-1.675,-2.425,-1.625,-2.425,R013,R011
001,-1.625,-2.425,-1.575,-2.425,R013,R011
001,-1.575,-2.425,-1.525,-2.425,R013,R011
001,-1.525,-2.425,-1.475,-2.425,R013,R011
001,-1.475,-2.425,-1.425,-2.425,R013,R011
001,-1.425,-2.425,-1.375,-2.425,R013,R011
001,-1.375,-2.425,-1.325,-2.425,R013,R011
